"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Aug 18 02:31:11 UTC 2026","Tue Aug 18 02:31:11 UTC 2026","71","4. Team CRM |CRM Staging","Business Scenarios Tests","Lead","Lead-duplicateCheck - without dupicates","","Lead-duplicateCheck - without dupicates",""
"broken","Tue Aug 18 02:33:52 UTC 2026","Tue Aug 18 02:34:12 UTC 2026","20023","Dolphin","Technical","","","pvMatchTest","AI Search PV match (supplierAiMatch) API",""
"failed","Tue Aug 18 02:30:36 UTC 2026","Tue Aug 18 02:30:36 UTC 2026","0","3 Team Techno - UCL","Functional Tests","Endpoint Tests","SponsoredBrand","","get SPB by id",""
"skipped","Tue Aug 18 02:30:39 UTC 2026","Tue Aug 18 02:30:39 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Spike | Profiles link user to company","(root)","08 MANUAL — supplier_api GET (needs browser session)","","08 MANUAL — supplier_api GET (needs browser session)",""
"passed","Tue Aug 18 02:32:39 UTC 2026","Tue Aug 18 02:32:39 UTC 2026","49","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","currency-exchange-controller","GET /exchange/fetch-rates [NEG] Expired Token","","GET /exchange/fetch-rates [NEG] Expired Token",""
"passed","Tue Aug 18 02:32:45 UTC 2026","Tue Aug 18 02:32:45 UTC 2026","37","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/code/verify [NEG] Expired Token","","POST /public_api/auth/code/verify [NEG] Expired Token",""
"passed","Tue Aug 18 02:32:33 UTC 2026","Tue Aug 18 02:32:33 UTC 2026","33","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","contact-form-controller","POST /public_api/contact-form/messages [NEG] Forbidden Role Token","","POST /public_api/contact-form/messages [NEG] Forbidden Role Token",""
"passed","Tue Aug 18 02:32:32 UTC 2026","Tue Aug 18 02:32:32 UTC 2026","19","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","company-controller","GET /public_api/company/{id} [NEG] Missing Auth/API-Key","","GET /public_api/company/{id} [NEG] Missing Auth/API-Key",""
"passed","Tue Aug 18 02:31:58 UTC 2026","Tue Aug 18 02:31:58 UTC 2026","8","2 Team Dragon - BFF | RFQ Backend","Technical Tests","(root)","GET /v1/rfqs/{rfqId} - Details (Schema + Auth Orchestration)","","GET /v1/rfqs/{rfqId} - Details (Schema + Auth Orchestration)",""
"passed","Tue Aug 18 02:31:24 UTC 2026","Tue Aug 18 02:31:24 UTC 2026","162","1 Team Hummingbird - BFF | EP app","Endpoint tests","User settings","user setting","","user setting",""
"passed","Tue Aug 18 02:32:21 UTC 2026","Tue Aug 18 02:32:21 UTC 2026","13","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Support","Support FAQ_EN","","Support FAQ_EN",""
"passed","Tue Aug 18 02:32:52 UTC 2026","Tue Aug 18 02:32:52 UTC 2026","31","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","rfq-marketing-controller","POST /public_api/rfq-marketing/trigger","","POST /public_api/rfq-marketing/trigger",""
"skipped","Tue Aug 18 02:30:39 UTC 2026","Tue Aug 18 02:30:39 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Business Scenarios Tests","Business Insights","Dashboard smoke flow","","Visitors",""
"failed","Tue Aug 18 02:30:46 UTC 2026","Tue Aug 18 02:30:46 UTC 2026","0","3 Team Techno - UCL","Technical Tests","GoogleAd","GET /unified_commercial_logic/internal_api/api/google_ad/ - Retrieve GoogleAd List","","GET /unified_commercial_logic/internal_api/api/google_ad/ - Retrieve GoogleAd List",""
"failed","Tue Aug 18 02:30:36 UTC 2026","Tue Aug 18 02:30:36 UTC 2026","0","3 Team Techno - UCL","Functional Tests","Endpoint Tests","TopRanking","","get TR with the given existing id",""
"passed","Tue Aug 18 02:32:21 UTC 2026","Tue Aug 18 02:32:21 UTC 2026","15","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Support","Support FAQ_FR","","Support FAQ_FR",""
"failed","Tue Aug 18 02:30:40 UTC 2026","Tue Aug 18 02:30:40 UTC 2026","0","3 Team Techno - UCL","Technical Tests","SponsoredBrand","GET /unified_commercial_logic/internal_api/api/sponsored_brand_v1 - Retrieve SponsoredBrandV1 List","","GET /unified_commercial_logic/internal_api/api/sponsored_brand_v1 - Retrieve SponsoredBrandV1 List",""
"broken","Tue Aug 18 02:32:11 UTC 2026","Tue Aug 18 02:32:31 UTC 2026","20806","Dolphin","Technical","","","inferenceEmptySearchTextTest","AI Search inference: empty searchText still streams",""
"passed","Tue Aug 18 02:41:34 UTC 2026","Tue Aug 18 02:41:35 UTC 2026","1334","Dolphin","Technical","","","productTextSearchCountryFilterTest","AI product text search recall: country filter DE",""
"passed","Tue Aug 18 02:41:51 UTC 2026","Tue Aug 18 02:41:52 UTC 2026","90","Dolphin","Functional","","","zeroResultProductRecommendTest","Recommend products in 0 result search list page v1 -- wlw",""
"broken","Tue Aug 18 02:38:13 UTC 2026","Tue Aug 18 02:38:33 UTC 2026","20028","Dolphin","Functional","","","recallSingleFilterTest","AI Search recall: single filter (verified=true)",""
"skipped","Tue Aug 18 02:30:39 UTC 2026","Tue Aug 18 02:30:39 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Endpoints Tests","Business Insights","Dashboard","","Dashboard",""
"passed","Tue Aug 18 02:31:30 UTC 2026","Tue Aug 18 02:31:32 UTC 2026","2309","1 Team Hummingbird - BFF | EP app","Endpoint tests","Visitor profiler","Visits","","Visits",""
"failed","Tue Aug 18 02:32:30 UTC 2026","Tue Aug 18 02:32:30 UTC 2026","12","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","categories-controller","GET /preferred/categories [NEG] Expired Token","","GET /preferred/categories [NEG] Expired Token",""
"passed","Tue Aug 18 02:31:26 UTC 2026","Tue Aug 18 02:31:26 UTC 2026","95","1 Team Hummingbird - BFF | EP app","Endpoint tests","Company","Companies / products FR","","Companies / products FR",""
"passed","Tue Aug 18 02:41:43 UTC 2026","Tue Aug 18 02:41:45 UTC 2026","1209","Dolphin","Technical","","","productTextSearchPaidSupplierFilterTest","AI product text search recall: paid/verified supplier filter",""
"failed","Tue Aug 18 02:30:43 UTC 2026","Tue Aug 18 02:30:43 UTC 2026","0","3 Team Techno - UCL","Technical Tests","Organization","GET /unified_commercial_logic/internal_api/api/organization - Retrieve Organization List","","GET /unified_commercial_logic/internal_api/api/organization - Retrieve Organization List",""
"passed","Tue Aug 18 02:32:44 UTC 2026","Tue Aug 18 02:32:44 UTC 2026","15","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/registration [NEG] Missing Auth/API-Key","","POST /public_api/auth/registration [NEG] Missing Auth/API-Key",""
"failed","Tue Aug 18 02:32:27 UTC 2026","Tue Aug 18 02:32:36 UTC 2026","9321","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Visitor profiler","csv get","","csv get",""
"failed","Tue Aug 18 02:32:55 UTC 2026","Tue Aug 18 02:32:55 UTC 2026","14","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","search-controller","GET /public_api/search/ai/termRecommend [NEG] Missing Auth/API-Key","","GET /public_api/search/ai/termRecommend [NEG] Missing Auth/API-Key",""
"broken","Tue Aug 18 02:34:32 UTC 2026","Tue Aug 18 02:34:52 UTC 2026","20023","Dolphin","Technical","","","recallBlankQueryTest","AI Search recall: blank query and imageUrl → business failure",""
"failed","Tue Aug 18 02:30:38 UTC 2026","Tue Aug 18 02:30:38 UTC 2026","0","3 Team Techno - UCL","Technical Tests","TopRanking","GET /unified_commercial_logic/internal_api/api/top_ranking_v1/{id} - Retrieve TopRankingV1 By ID","","GET /unified_commercial_logic/internal_api/api/top_ranking_v1/{id} - Retrieve TopRankingV1 By ID",""
"passed","Tue Aug 18 02:32:24 UTC 2026","Tue Aug 18 02:32:24 UTC 2026","169","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Homepage, products","product recommendations EN","","product recommendations EN",""
"passed","Tue Aug 18 02:32:56 UTC 2026","Tue Aug 18 02:32:56 UTC 2026","32","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","search-controller","GET /public_api/search/ai/tabChange [SEC] Injection Probe","","GET /public_api/search/ai/tabChange [SEC] Injection Probe",""
"passed","Tue Aug 18 02:32:34 UTC 2026","Tue Aug 18 02:32:34 UTC 2026","31","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","PUT /public_api/conversation/userConversations/{conversationId}/messages/markAsRead [SEC] Injection Probe","","PUT /public_api/conversation/userConversations/{conversationId}/messages/markAsRead [SEC] Injection Probe",""
"failed","Tue Aug 18 02:31:14 UTC 2026","Tue Aug 18 02:31:14 UTC 2026","46","4. Team CRM |CRM Staging","Endpoints Tests","(root)","Update Website Leads Fields with sf_id","","Update Website Leads Fields with sf_id",""
"failed","Tue Aug 18 02:31:10 UTC 2026","Tue Aug 18 02:31:11 UTC 2026","96","4. Team CRM |CRM Staging","Business Scenarios Tests","Feedback","Trigger Feedback","","Trigger Feedback",""
"passed","Tue Aug 18 02:32:45 UTC 2026","Tue Aug 18 02:32:45 UTC 2026","32","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/code/verify [NEG] Forbidden Role Token","","POST /public_api/auth/code/verify [NEG] Forbidden Role Token",""
"passed","Tue Aug 18 02:32:42 UTC 2026","Tue Aug 18 02:32:42 UTC 2026","30","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","help-and-support-controller","POST /help [NEG] Expired Token","","POST /help [NEG] Expired Token",""
"failed","Tue Aug 18 02:31:09 UTC 2026","Tue Aug 18 02:31:10 UTC 2026","85","4. Team CRM |CRM Staging","Business Scenarios Tests","Account","wlw salesorderitems link","","wlw salesorderitems link",""
"passed","Tue Aug 18 02:32:49 UTC 2026","Tue Aug 18 02:32:49 UTC 2026","16","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","purchaser-user-setting-controller","PUT /userSetting/{id} [NEG] Missing Auth/API-Key","","PUT /userSetting/{id} [NEG] Missing Auth/API-Key",""
"passed","Tue Aug 18 02:31:09 UTC 2026","Tue Aug 18 02:31:09 UTC 2026","111","4. Team CRM |CRM Staging","Business Scenarios Tests","Tasks","Verify Change","","Verify Change",""
"failed","Tue Aug 18 02:32:34 UTC 2026","Tue Aug 18 02:32:34 UTC 2026","13","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","PUT /public_api/conversation/userConversations/{conversationId}/messages/markAsRead [NEG] Forbidden Role Token","","PUT /public_api/conversation/userConversations/{conversationId}/messages/markAsRead [NEG] Forbidden Role Token",""
"passed","Tue Aug 18 02:31:59 UTC 2026","Tue Aug 18 02:31:59 UTC 2026","5","2 Team Dragon - BFF | RFQ Backend","Technical Tests","(root)","Negative test: malformed UUIDs & content type checks","","Negative test: malformed UUIDs & content type checks",""
"skipped","Tue Aug 18 02:30:39 UTC 2026","Tue Aug 18 02:30:39 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Business Scenarios Tests","Supplier Facts","API register, publish, and verify in UI","","2. Complete registration (user + company)",""
"failed","Tue Aug 18 02:32:51 UTC 2026","Tue Aug 18 02:32:51 UTC 2026","13","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","push-notification-by-email-controller","GET /v1/pushNotification [NEG] Missing Auth/API-Key","","GET /v1/pushNotification [NEG] Missing Auth/API-Key",""
"skipped","Tue Aug 18 02:30:39 UTC 2026","Tue Aug 18 02:30:39 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Business Scenarios Tests","Supplier Facts","API register, publish, and verify in UI","","5. UI login reminder",""
"passed","Tue Aug 18 02:32:46 UTC 2026","Tue Aug 18 02:32:46 UTC 2026","14","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/changePassword [NEG] Missing Auth/API-Key","","POST /public_api/auth/changePassword [NEG] Missing Auth/API-Key",""
"skipped","Tue Aug 18 02:30:39 UTC 2026","Tue Aug 18 02:30:39 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Endpoints Tests","Visitors","Elixir (supplier-app)","","Countries by uuid",""
"passed","Tue Aug 18 02:32:45 UTC 2026","Tue Aug 18 02:32:45 UTC 2026","31","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/code/resend [NEG] Expired Token","","POST /public_api/auth/code/resend [NEG] Expired Token",""
"passed","Tue Aug 18 02:32:52 UTC 2026","Tue Aug 18 02:32:52 UTC 2026","31","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","rfq-controller","POST /public_api/connect/purchaser/tenders/ [NEG] Forbidden Role Token","","POST /public_api/connect/purchaser/tenders/ [NEG] Forbidden Role Token",""
"failed","Tue Aug 18 02:32:51 UTC 2026","Tue Aug 18 02:32:51 UTC 2026","12","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","push-notification-by-email-controller","GET /v1/pushNotification [SEC] Injection Probe","","GET /v1/pushNotification [SEC] Injection Probe",""
"failed","Tue Aug 18 02:30:36 UTC 2026","Tue Aug 18 02:30:36 UTC 2026","0","3 Team Techno - UCL","Functional Tests","Endpoint Tests","Organization","","get organization for the given supplier_facts_uuid",""
"passed","Tue Aug 18 02:41:50 UTC 2026","Tue Aug 18 02:41:50 UTC 2026","50","Dolphin","Functional","","","getCategoryListWlwTest","v-recommend category list -- wlw, full categories",""
"passed","Tue Aug 18 02:32:28 UTC 2026","Tue Aug 18 02:32:28 UTC 2026","23","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","ai-company-search-controller","POST /public_api/search/ai/supplier/pv-match [NEG] Missing Auth/API-Key","","POST /public_api/search/ai/supplier/pv-match [NEG] Missing Auth/API-Key",""
"failed","Tue Aug 18 02:32:59 UTC 2026","Tue Aug 18 02:32:59 UTC 2026","13","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","supplier-visitors-controller","GET /public_api/suppliers/{supplier_id}/visits/csv [NEG] Forbidden Role Token","","GET /public_api/suppliers/{supplier_id}/visits/csv [NEG] Forbidden Role Token",""
"failed","Tue Aug 18 02:30:39 UTC 2026","Tue Aug 18 02:30:39 UTC 2026","0","3 Team Techno - UCL","Technical Tests","SponsoredBrand","GET /unified_commercial_logic/internal_api/api/sponsored_brand_v1/{id} - Retrieve SponsoredBrandV1 By ID","","GET /unified_commercial_logic/internal_api/api/sponsored_brand_v1/{id} - Retrieve SponsoredBrandV1 By ID",""
"broken","Tue Aug 18 02:38:13 UTC 2026","Tue Aug 18 02:38:33 UTC 2026","20028","Dolphin","Technical","","","recallSingleFilterTest","AI Search recall: single filter (verified=true)",""
"skipped","Tue Aug 18 02:30:39 UTC 2026","Tue Aug 18 02:30:39 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Business Scenarios Tests","Supplier Facts","API register, publish, and verify in UI","","1. Create registration lead",""
"failed","Tue Aug 18 02:31:28 UTC 2026","Tue Aug 18 02:31:29 UTC 2026","501","1 Team Hummingbird - BFF | EP app","Endpoint tests","Contact request","Other request","","Other request",""
"passed","Tue Aug 18 02:32:28 UTC 2026","Tue Aug 18 02:32:28 UTC 2026","38","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","ai-company-search-controller","POST /public_api/search/ai/supplier/recall [NEG] Expired Token","","POST /public_api/search/ai/supplier/recall [NEG] Expired Token",""
"passed","Tue Aug 18 02:41:51 UTC 2026","Tue Aug 18 02:41:51 UTC 2026","86","Dolphin","Functional","","","sameStoreProductRecommendTest","product same store recommend -- wlw",""
"failed","Tue Aug 18 02:30:44 UTC 2026","Tue Aug 18 02:30:44 UTC 2026","0","3 Team Techno - UCL","Technical Tests","Membership","GET /unified_commercial_logic/internal_api/api/membership/find_by_id/{id} - Retrieve Membership By ID","","GET /unified_commercial_logic/internal_api/api/membership/find_by_id/{id} - Retrieve Membership By ID",""
"failed","Tue Aug 18 02:30:46 UTC 2026","Tue Aug 18 02:30:46 UTC 2026","0","3 Team Techno - UCL","Technical Tests","GoogleAd","GET /unified_commercial_logic/internal_api/api/google_ad/ - Retrieve GoogleAd List","","GET /unified_commercial_logic/internal_api/api/google_ad/ - Retrieve GoogleAd List",""
"passed","Tue Aug 18 02:32:45 UTC 2026","Tue Aug 18 02:32:45 UTC 2026","34","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/password/login [NEG] Expired Token","","POST /public_api/auth/password/login [NEG] Expired Token",""
"failed","Tue Aug 18 02:32:32 UTC 2026","Tue Aug 18 02:32:32 UTC 2026","15","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","company-controller","GET /public_api/company [NEG] Forbidden Role Token","","GET /public_api/company [NEG] Forbidden Role Token",""
"passed","Tue Aug 18 02:41:50 UTC 2026","Tue Aug 18 02:41:50 UTC 2026","34","Dolphin","Functional","","","getCategoryListWlwWithPreferredSuperCategoryIdsTest","v-recommend category list -- wlw, with preferredSuperCategoryIds",""
"passed","Tue Aug 18 02:32:44 UTC 2026","Tue Aug 18 02:32:44 UTC 2026","33","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/session/extend [NEG] Forbidden Role Token","","POST /public_api/auth/session/extend [NEG] Forbidden Role Token",""
"passed","Tue Aug 18 02:31:58 UTC 2026","Tue Aug 18 02:31:58 UTC 2026","8","2 Team Dragon - BFF | RFQ Backend","Technical Tests","(root)","GET /v1/rfqs/{rfqId} - Details (Schema + Auth Orchestration)","","GET /v1/rfqs/{rfqId} - Details (Schema + Auth Orchestration)",""
"passed","Tue Aug 18 02:32:52 UTC 2026","Tue Aug 18 02:32:52 UTC 2026","16","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","rfq-controller","POST /public_api/connect/purchaser/tenders/ [NEG] Missing Auth/API-Key","","POST /public_api/connect/purchaser/tenders/ [NEG] Missing Auth/API-Key",""
"passed","Tue Aug 18 02:30:50 UTC 2026","Tue Aug 18 02:30:50 UTC 2026","66","Arise","Functional","","","skwdAll","skwdAll",""
"failed","Tue Aug 18 02:32:56 UTC 2026","Tue Aug 18 02:32:56 UTC 2026","13","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","search-controller","GET /public_api/categories/recommendations [NEG] Missing Auth/API-Key","","GET /public_api/categories/recommendations [NEG] Missing Auth/API-Key",""
"failed","Tue Aug 18 02:32:47 UTC 2026","Tue Aug 18 02:32:47 UTC 2026","14","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","product-controller","GET /public_api/companies/{supplierPublicId}/products [NEG] Missing Auth/API-Key","","GET /public_api/companies/{supplierPublicId}/products [NEG] Missing Auth/API-Key",""
"failed","Tue Aug 18 02:32:54 UTC 2026","Tue Aug 18 02:32:54 UTC 2026","13","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","search-controller","GET /public_api/search/products [NEG] Missing Auth/API-Key","","GET /public_api/search/products [NEG] Missing Auth/API-Key",""
"passed","Tue Aug 18 02:32:30 UTC 2026","Tue Aug 18 02:32:30 UTC 2026","34","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","categories-controller","GET /preferred/categories [SEC] Injection Probe","","GET /preferred/categories [SEC] Injection Probe",""
"failed","Tue Aug 18 02:30:43 UTC 2026","Tue Aug 18 02:30:43 UTC 2026","0","3 Team Techno - UCL","Technical Tests","Membership","GET /unified_commercial_logic/internal_api/api/membership/{id} - Retrieve Membership fields By ID","","GET /unified_commercial_logic/internal_api/api/membership/{id} - Retrieve Membership fields By ID",""
"passed","Tue Aug 18 02:31:11 UTC 2026","Tue Aug 18 02:31:11 UTC 2026","69","4. Team CRM |CRM Staging","Business Scenarios Tests","Create and edit a contact","Create contact","","Create contact",""
"failed","Tue Aug 18 02:30:40 UTC 2026","Tue Aug 18 02:30:40 UTC 2026","0","3 Team Techno - UCL","Technical Tests","SponsoredBrand","GET /unified_commercial_logic/internal_api/api/sponsored_brand_v1/ - Retrieve SponsoredBrandV1 List","","GET /unified_commercial_logic/internal_api/api/sponsored_brand_v1/ - Retrieve SponsoredBrandV1 List",""
"failed","Tue Aug 18 02:32:31 UTC 2026","Tue Aug 18 02:32:31 UTC 2026","13","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","company-controller","GET /public_api/suppliers/{companyID}/listings","","GET /public_api/suppliers/{companyID}/listings",""
"failed","Tue Aug 18 02:31:14 UTC 2026","Tue Aug 18 02:31:14 UTC 2026","64","4. Team CRM |CRM Staging","Endpoints Tests","(root)","Create Note with sf id Copy","","Create Note with sf id Copy",""
"failed","Tue Aug 18 02:30:45 UTC 2026","Tue Aug 18 02:30:45 UTC 2026","0","3 Team Techno - UCL","Technical Tests","Membership","GET /unified_commercial_logic/internal_api/api/membership - Retrieve Membership List","","GET /unified_commercial_logic/internal_api/api/membership - Retrieve Membership List",""
"skipped","Tue Aug 18 02:30:39 UTC 2026","Tue Aug 18 02:30:39 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Spike | Profiles link user to company","(root)","02 POST — Create company (Supplier Facts)","","02 POST — Create company (Supplier Facts)",""
"failed","Tue Aug 18 02:30:44 UTC 2026","Tue Aug 18 02:30:44 UTC 2026","0","3 Team Techno - UCL","Technical Tests","Membership","GET /unified_commercial_logic/internal_api/api/membership/find_by_id/{id} - Retrieve Membership By ID","","GET /unified_commercial_logic/internal_api/api/membership/find_by_id/{id} - Retrieve Membership By ID",""
"passed","Tue Aug 18 02:31:26 UTC 2026","Tue Aug 18 02:31:27 UTC 2026","55","1 Team Hummingbird - BFF | EP app","Endpoint tests","Search","search autoComplete FR","","search autoComplete FR",""
"passed","Tue Aug 18 02:32:43 UTC 2026","Tue Aug 18 02:32:43 UTC 2026","14","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/sso/login [NEG] Missing Auth/API-Key","","POST /public_api/auth/sso/login [NEG] Missing Auth/API-Key",""
"failed","Tue Aug 18 02:32:30 UTC 2026","Tue Aug 18 02:32:30 UTC 2026","12","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","categories-controller","GET /preferred/categories [NEG] Forbidden Role Token","","GET /preferred/categories [NEG] Forbidden Role Token",""
"passed","Tue Aug 18 02:32:26 UTC 2026","Tue Aug 18 02:32:26 UTC 2026","283","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Conversations","new message","","new message",""
"failed","Tue Aug 18 02:31:58 UTC 2026","Tue Aug 18 02:31:58 UTC 2026","7","2 Team Dragon - BFF | RFQ Backend","Functional Tests","(root)","GET /v1/rfqs/attachments/{attachmentId} - Download","","GET /v1/rfqs/attachments/{attachmentId} - Download",""
"passed","Tue Aug 18 02:32:24 UTC 2026","Tue Aug 18 02:32:24 UTC 2026","32","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Homepage, products","preferred categories","","preferred categories",""
"passed","Tue Aug 18 02:32:46 UTC 2026","Tue Aug 18 02:32:46 UTC 2026","34","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/changePassword","","POST /public_api/auth/changePassword",""
"passed","Tue Aug 18 02:31:27 UTC 2026","Tue Aug 18 02:31:28 UTC 2026","592","1 Team Hummingbird - BFF | EP app","Endpoint tests","Search","Product Search DE","","Product Search DE",""
"passed","Tue Aug 18 02:32:58 UTC 2026","Tue Aug 18 02:32:58 UTC 2026","31","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","supplier-visitors-controller","GET /public_api/suppliers/{supplier_id}/visits/{id} [NEG] Forbidden Role Token","","GET /public_api/suppliers/{supplier_id}/visits/{id} [NEG] Forbidden Role Token",""
"skipped","Tue Aug 18 02:30:39 UTC 2026","Tue Aug 18 02:30:39 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Endpoints Tests","Supplier Registration","One Platform — User Profile API","","Get Profile by ID",""
"broken","Tue Aug 18 02:35:52 UTC 2026","Tue Aug 18 02:36:12 UTC 2026","20019","Dolphin","Technical","","","recallMissingRequestIdTest","AI Search recall: missing requestId still success",""
"broken","Tue Aug 18 02:34:12 UTC 2026","Tue Aug 18 02:34:32 UTC 2026","20652","Dolphin","Technical","","","recallAlternateSortTest","AI Search recall: alternate sort (order_num_desc)",""
"failed","Tue Aug 18 02:31:23 UTC 2026","Tue Aug 18 02:31:23 UTC 2026","38","1 Team Hummingbird - BFF | EP app","Endpoint tests","Login","user Info","","user Info",""
"passed","Tue Aug 18 02:32:43 UTC 2026","Tue Aug 18 02:32:43 UTC 2026","31","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","inside-business-controller","GET /public_api/inside_business [NEG] Forbidden Role Token","","GET /public_api/inside_business [NEG] Forbidden Role Token",""
"failed","Tue Aug 18 02:32:55 UTC 2026","Tue Aug 18 02:32:55 UTC 2026","20","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","search-controller","GET /public_api/search/ai/termRecommend [NEG] Expired Token","","GET /public_api/search/ai/termRecommend [NEG] Expired Token",""
"passed","Tue Aug 18 02:31:26 UTC 2026","Tue Aug 18 02:31:26 UTC 2026","73","1 Team Hummingbird - BFF | EP app","Endpoint tests","Search","search autoComplete DE","","search autoComplete DE",""
"passed","Tue Aug 18 02:31:24 UTC 2026","Tue Aug 18 02:31:24 UTC 2026","13","1 Team Hummingbird - BFF | EP app","Endpoint tests","Support","Support FAQ_FR","","Support FAQ_FR",""
"failed","Tue Aug 18 02:32:32 UTC 2026","Tue Aug 18 02:32:32 UTC 2026","14","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","company-controller","GET /public_api/company [NEG] Expired Token","","GET /public_api/company [NEG] Expired Token",""
"passed","Tue Aug 18 02:30:49 UTC 2026","Tue Aug 18 02:30:50 UTC 2026","306","Arise","Technical","","","skwd","skwd",""
"passed","Tue Aug 18 02:32:59 UTC 2026","Tue Aug 18 02:32:59 UTC 2026","15","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","supplier-visitors-controller","GET /","","GET /",""
"skipped","Tue Aug 18 02:30:39 UTC 2026","Tue Aug 18 02:30:39 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Business Scenarios Tests","Supplier Facts","API register, publish, and verify in UI","","3. Resolve company uuid by email",""
"passed","Tue Aug 18 02:32:50 UTC 2026","Tue Aug 18 02:32:50 UTC 2026","35","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","purchaser-user-setting-controller","POST /userSetting","","POST /userSetting",""
"broken","Tue Aug 18 02:38:33 UTC 2026","Tue Aug 18 02:38:53 UTC 2026","20023","Dolphin","Technical","","","recallSpecialCharQueryTest","AI Search recall: special-character query structure OK",""
"failed","Tue Aug 18 02:30:41 UTC 2026","Tue Aug 18 02:30:41 UTC 2026","0","3 Team Techno - UCL","Technical Tests","Retargeting","GET /unified_commercial_logic/internal_api/api/retargeting/ - Retrieve Retargeting List","","GET /unified_commercial_logic/internal_api/api/retargeting/ - Retrieve Retargeting List",""
"failed","Tue Aug 18 02:30:42 UTC 2026","Tue Aug 18 02:30:42 UTC 2026","0","3 Team Techno - UCL","Technical Tests","Organization","GET /unified_commercial_logic/internal_api/api/organization/{id} - Retrieve Organization By ID","","GET /unified_commercial_logic/internal_api/api/organization/{id} - Retrieve Organization By ID",""
"failed","Tue Aug 18 02:31:15 UTC 2026","Tue Aug 18 02:31:15 UTC 2026","72","4. Team CRM |CRM Staging","Endpoints Tests","(root)","get company data via SF id","","get company data via SF id",""
"failed","Tue Aug 18 02:30:36 UTC 2026","Tue Aug 18 02:30:36 UTC 2026","0","3 Team Techno - UCL","Functional Tests","Endpoint Tests","TopRanking","","get all active on wlw for the given uuid",""
"passed","Tue Aug 18 02:31:28 UTC 2026","Tue Aug 18 02:31:28 UTC 2026","159","1 Team Hummingbird - BFF | EP app","Endpoint tests","Homepage, products","product recommendations DE","","product recommendations DE",""
